channel x_pos y_pos z_pos
4052 0 50 380
4053 0 50 370
4054 0 50 360
4055 0 50 350
4056 0 50 340
4057 0 50 330
4058 0 50 320
4059 0 50 310
4060 0 50 300
4061 0 50 290
4062 0 50 280
4063 0 50 270
4064 0 50 260
4065 0 50 250
4066 0 50 240
4067 0 50 230
4068 0 50 220
4069 0 50 210
4070 0 50 200
4071 0 50 190
4072 0 50 180
4073 0 50 170
4074 0 50 160
4075 0 50 150
4076 0 50 140
4077 0 50 130
4078 0 50 120
4079 0 50 110
4080 10 50 2500
4081 10 50 2490
4082 10 50 2480
4083 10 50 2470
4084 10 50 2460
4085 10 50 2450
4086 10 50 2440
4087 10 50 2430
4088 10 50 2420
4089 10 50 2410
4090 10 50 2400
4091 10 50 2390
4092 10 50 2380
4093 10 50 2370
4094 10 50 2360
4095 10 50 2350
4096 10 50 2340
4097 10 50 2330
4098 10 50 2320
4099 10 50 2310
4100 10 50 2300
4101 10 50 2290
4102 10 50 2280
4103 10 50 2270
4104 10 50 2260
4105 10 50 2250
4106 10 50 2240
4107 10 50 2230
4108 10 50 2220
4109 10 50 2210
4110 10 50 2200
4111 10 50 2190
4112 10 50 2180
4113 10 50 2170
4114 10 50 2160
4115 10 50 2150
4116 10 50 2140
4117 10 50 2130
4118 10 50 2120
4119 10 50 2110
4120 10 50 2100
4121 10 50 2090
4122 10 50 2080
4123 10 50 2070
4124 10 50 2060
4125 10 50 2050
4126 10 50 2040
4127 10 50 2030
4128 10 50 2020
4129 10 50 2010
4130 10 50 2000
4131 10 50 1990
4132 10 50 1980
4133 10 50 1970
4134 10 50 1960
4135 10 50 1950
4136 10 50 1940
4137 10 50 1930
4138 10 50 1920
4139 10 50 1910
4140 10 50 1900
4141 10 50 1890
4142 10 50 1880
4143 10 50 1870
4144 10 50 1860
4145 10 50 1850
4146 10 50 1840
4147 10 50 1830
4148 10 50 1820
4149 10 50 1810
4150 10 50 1800
4151 10 50 1790
4152 10 50 1780
4153 10 50 1770
4154 10 50 1760
4155 10 50 1750
4156 10 50 1740
4157 10 50 1730
4158 10 50 1720
4159 10 50 1710
4160 10 50 1700
4161 10 50 1690
4162 10 50 1680
4163 10 50 1670
4164 10 50 1660
4165 10 50 1650
4166 10 50 1640
4167 10 50 1630
4168 10 50 1620
4169 10 50 1610
4170 10 50 1600
4171 10 50 1590
4172 10 50 1580
4173 10 50 1570
4174 10 50 1560
4175 10 50 1550
4176 10 50 1540
4177 10 50 1530
4178 10 50 1520
4179 10 50 1510
4180 10 50 1500
4181 10 50 1490
4182 10 50 1480
4183 10 50 1470
4184 10 50 1460
4185 10 50 1450
4186 10 50 1440
4187 10 50 1430
4188 10 50 1420
4189 10 50 1410
4190 10 50 1400
4191 10 50 1390
4192 10 50 1380
4193 10 50 1370
4194 10 50 1360
4195 10 50 1350
4196 10 50 1340
4197 10 50 1330
4198 10 50 1320
4199 10 50 1310
4200 10 50 1300
4201 10 50 1290
4202 10 50 1280
4203 10 50 1270
4204 10 50 1260
4205 10 50 1250
4206 10 50 1240
4207 10 50 1230
4208 10 50 1220
4209 10 50 1210
4210 10 50 1200
4211 10 50 1190
4212 10 50 1180
4213 10 50 1170
4214 10 50 1160
4215 10 50 1150
4216 10 50 1140
4217 10 50 1130
4218 10 50 1120
4219 10 50 1110
4220 10 50 1100
4221 10 50 1090
4222 10 50 1080
4223 10 50 1070
4224 10 50 1060
4225 10 50 1050
4226 10 50 1040
4227 10 50 1030
4228 10 50 1020
4229 10 50 1010
4230 10 50 1000
4231 10 50 990
4232 10 50 980
4233 10 50 970
4234 10 50 960
4235 10 50 950
4236 10 50 940
4237 10 50 930
4238 10 50 920
4239 10 50 910
4240 10 50 900
4241 10 50 890
4242 10 50 880
4243 10 50 870
4244 10 50 860
4245 10 50 850
4246 10 50 840
4247 10 50 830
4248 10 50 820
4249 10 50 810
4250 10 50 800
4251 10 50 790
4252 10 50 780
4253 10 50 770
4254 10 50 760
4255 10 50 750
4256 10 50 740
4257 10 50 730
4258 10 50 720
4259 10 50 710
4260 10 50 700
4261 10 50 690
4262 10 50 680
4263 10 50 670
4264 10 50 660
4265 10 50 650
4266 10 50 640
4267 10 50 630
4268 10 50 620
4269 10 50 610
4270 10 50 600
4271 10 50 590
4272 10 50 580
4273 10 50 570
4274 10 50 560
4275 10 50 550
4276 10 50 540
4277 10 50 530
4278 10 50 520
4279 10 50 510
4280 10 50 500
4281 10 50 490
4282 10 50 480
4283 10 50 470
4284 10 50 460
4285 10 50 450
4286 10 50 440
4287 10 50 430
4288 10 50 420
4289 10 50 410
4290 10 50 400
4291 10 50 390
4292 10 50 380
4293 10 50 370
4294 10 50 360
4295 10 50 350
4296 10 50 340
4297 10 50 330
4298 10 50 320
4299 10 50 310
4300 10 50 300
4301 10 50 290
4302 10 50 280
4303 10 50 270
4304 10 50 260
4305 10 50 250
4306 10 50 240
4307 10 50 230
4308 10 50 220
4309 10 50 210
4310 10 50 200
4311 10 50 190
4312 10 50 180
4313 10 50 170
4314 10 50 160
4315 10 50 150
4316 10 50 140
4317 10 50 130
4318 10 50 120
4319 10 50 110
4320 20 50 2500
4321 20 50 2490
4322 20 50 2480
4323 20 50 2470
4324 20 50 2460
4325 20 50 2450
4326 20 50 2440
4327 20 50 2430
4328 20 50 2420
4329 20 50 2410
4330 20 50 2400
4331 20 50 2390
4332 20 50 2380
4333 20 50 2370
4334 20 50 2360
4335 20 50 2350
4336 20 50 2340
4337 20 50 2330
4338 20 50 2320
4339 20 50 2310
4340 20 50 2300
4341 20 50 2290
4342 20 50 2280
4343 20 50 2270
4344 20 50 2260
4345 20 50 2250
4346 20 50 2240
4347 20 50 2230
4348 20 50 2220
4349 20 50 2210
4350 20 50 2200
4351 20 50 2190
4352 20 50 2180
4353 20 50 2170
4354 20 50 2160
4355 20 50 2150
4356 20 50 2140
4357 20 50 2130
4358 20 50 2120
4359 20 50 2110
4360 20 50 2100
4361 20 50 2090
4362 20 50 2080
4363 20 50 2070
4364 20 50 2060
4365 20 50 2050
4366 20 50 2040
4367 20 50 2030
4368 20 50 2020
4369 20 50 2010
4370 20 50 2000
4371 20 50 1990
4372 20 50 1980
4373 20 50 1970
4374 20 50 1960
4375 20 50 1950
4376 20 50 1940
4377 20 50 1930
4378 20 50 1920
4379 20 50 1910
4380 20 50 1900
4381 20 50 1890
4382 20 50 1880
4383 20 50 1870
4384 20 50 1860
4385 20 50 1850
4386 20 50 1840
4387 20 50 1830
4388 20 50 1820
4389 20 50 1810
4390 20 50 1800
4391 20 50 1790
4392 20 50 1780
4393 20 50 1770
4394 20 50 1760
4395 20 50 1750
4396 20 50 1740
4397 20 50 1730
4398 20 50 1720
4399 20 50 1710
4400 20 50 1700
4401 20 50 1690
4402 20 50 1680
4403 20 50 1670
4404 20 50 1660
4405 20 50 1650
4406 20 50 1640
4407 20 50 1630
4408 20 50 1620
4409 20 50 1610
4410 20 50 1600
4411 20 50 1590
4412 20 50 1580
4413 20 50 1570
4414 20 50 1560
4415 20 50 1550
4416 20 50 1540
4417 20 50 1530
4418 20 50 1520
4419 20 50 1510
4420 20 50 1500
4421 20 50 1490
4422 20 50 1480
4423 20 50 1470
4424 20 50 1460
4425 20 50 1450
4426 20 50 1440
4427 20 50 1430
4428 20 50 1420
4429 20 50 1410
4430 20 50 1400
4431 20 50 1390
4432 20 50 1380
4433 20 50 1370
4434 20 50 1360
4435 20 50 1350
4436 20 50 1340
4437 20 50 1330
4438 20 50 1320
4439 20 50 1310
4440 20 50 1300
4441 20 50 1290
4442 20 50 1280
4443 20 50 1270
4444 20 50 1260
4445 20 50 1250
4446 20 50 1240
4447 20 50 1230
4448 20 50 1220
4449 20 50 1210
4450 20 50 1200
4451 20 50 1190
4452 20 50 1180
4453 20 50 1170
4454 20 50 1160
4455 20 50 1150
4456 20 50 1140
4457 20 50 1130
4458 20 50 1120
4459 20 50 1110
4460 20 50 1100
4461 20 50 1090
4462 20 50 1080
4463 20 50 1070
4464 20 50 1060
4465 20 50 1050
4466 20 50 1040
4467 20 50 1030
4468 20 50 1020
4469 20 50 1010
4470 20 50 1000
4471 20 50 990
4472 20 50 980
4473 20 50 970
4474 20 50 960
4475 20 50 950
4476 20 50 940
4477 20 50 930
4478 20 50 920
4479 20 50 910
4480 20 50 900
4481 20 50 890
4482 20 50 880
4483 20 50 870
4484 20 50 860
4485 20 50 850
4486 20 50 840
4487 20 50 830
4488 20 50 820
4489 20 50 810
4490 20 50 800
4491 20 50 790
4492 20 50 780
4493 20 50 770
4494 20 50 760
4495 20 50 750
4496 20 50 740
4497 20 50 730
4498 20 50 720
4499 20 50 710
4500 20 50 700
4501 20 50 690
4502 20 50 680
4503 20 50 670
4504 20 50 660
4505 20 50 650
4506 20 50 640
4507 20 50 630
4508 20 50 620
4509 20 50 610
4510 20 50 600
4511 20 50 590
4512 20 50 580
4513 20 50 570
4514 20 50 560
4515 20 50 550
4516 20 50 540
4517 20 50 530
4518 20 50 520
4519 20 50 510
4520 20 50 500
4521 20 50 490
4522 20 50 480
4523 20 50 470
4524 20 50 460
4525 20 50 450
4526 20 50 440
4527 20 50 430
4528 20 50 420
4529 20 50 410
4530 20 50 400
4531 20 50 390
4532 20 50 380
4533 20 50 370
4534 20 50 360
4535 20 50 350
4536 20 50 340
4537 20 50 330
4538 20 50 320
4539 20 50 310
4540 20 50 300
4541 20 50 290
4542 20 50 280
4543 20 50 270
4544 20 50 260
4545 20 50 250
4546 20 50 240
4547 20 50 230
4548 20 50 220
4549 20 50 210
4550 20 50 200
4551 20 50 190
4552 20 50 180
4553 20 50 170
4554 20 50 160
4555 20 50 150
4556 20 50 140
4557 20 50 130
4558 20 50 120
4559 20 50 110
4560 30 50 2500
4561 30 50 2490
4562 30 50 2480
4563 30 50 2470
4564 30 50 2460
4565 30 50 2450
4566 30 50 2440
4567 30 50 2430
4568 30 50 2420
4569 30 50 2410
4570 30 50 2400
4571 30 50 2390
4572 30 50 2380
4573 30 50 2370
4574 30 50 2360
4575 30 50 2350
4576 30 50 2340
4577 30 50 2330
4578 30 50 2320
4579 30 50 2310
4580 30 50 2300
4581 30 50 2290
4582 30 50 2280
4583 30 50 2270
4584 30 50 2260
4585 30 50 2250
4586 30 50 2240
4587 30 50 2230
4588 30 50 2220
4589 30 50 2210
4590 30 50 2200
4591 30 50 2190
4592 30 50 2180
4593 30 50 2170
4594 30 50 2160
4595 30 50 2150
4596 30 50 2140
4597 30 50 2130
4598 30 50 2120
4599 30 50 2110
4600 30 50 2100
4601 30 50 2090
4602 30 50 2080
4603 30 50 2070
4604 30 50 2060
4605 30 50 2050
4606 30 50 2040
4607 30 50 2030
4608 30 50 2020
4609 30 50 2010
4610 30 50 2000
4611 30 50 1990
4612 30 50 1980
4613 30 50 1970
4614 30 50 1960
4615 30 50 1950
4616 30 50 1940
4617 30 50 1930
4618 30 50 1920
4619 30 50 1910
4620 30 50 1900
4621 30 50 1890
4622 30 50 1880
4623 30 50 1870
4624 30 50 1860
4625 30 50 1850
4626 30 50 1840
4627 30 50 1830
4628 30 50 1820
4629 30 50 1810
4630 30 50 1800
4631 30 50 1790
4632 30 50 1780
4633 30 50 1770
4634 30 50 1760
4635 30 50 1750
4636 30 50 1740
4637 30 50 1730
4638 30 50 1720
4639 30 50 1710
4640 30 50 1700
4641 30 50 1690
4642 30 50 1680
4643 30 50 1670
4644 30 50 1660
4645 30 50 1650
4646 30 50 1640
4647 30 50 1630
4648 30 50 1620
4649 30 50 1610
4650 30 50 1600
4651 30 50 1590
4652 30 50 1580
4653 30 50 1570
4654 30 50 1560
4655 30 50 1550
4656 30 50 1540
4657 30 50 1530
4658 30 50 1520
4659 30 50 1510
4660 30 50 1500
4661 30 50 1490
4662 30 50 1480
4663 30 50 1470
4664 30 50 1460
4665 30 50 1450
4666 30 50 1440
4667 30 50 1430
4668 30 50 1420
4669 30 50 1410
4670 30 50 1400
4671 30 50 1390
4672 30 50 1380
4673 30 50 1370
4674 30 50 1360
4675 30 50 1350
4676 30 50 1340
4677 30 50 1330
4678 30 50 1320
4679 30 50 1310
4680 30 50 1300
4681 30 50 1290
4682 30 50 1280
4683 30 50 1270
4684 30 50 1260
4685 30 50 1250
4686 30 50 1240
4687 30 50 1230
4688 30 50 1220
4689 30 50 1210
4690 30 50 1200
4691 30 50 1190
4692 30 50 1180
4693 30 50 1170
4694 30 50 1160
4695 30 50 1150
4696 30 50 1140
4697 30 50 1130
4698 30 50 1120
4699 30 50 1110
4700 30 50 1100
4701 30 50 1090
4702 30 50 1080
4703 30 50 1070
4704 30 50 1060
4705 30 50 1050
4706 30 50 1040
4707 30 50 1030
4708 30 50 1020
4709 30 50 1010
4710 30 50 1000
4711 30 50 990
4712 30 50 980
4713 30 50 970
4714 30 50 960
4715 30 50 950
4716 30 50 940
4717 30 50 930
4718 30 50 920
4719 30 50 910
4720 30 50 900
4721 30 50 890
4722 30 50 880
4723 30 50 870
4724 30 50 860
4725 30 50 850
4726 30 50 840
4727 30 50 830
4728 30 50 820
4729 30 50 810
4730 30 50 800
4731 30 50 790
4732 30 50 780
4733 30 50 770
4734 30 50 760
4735 30 50 750
4736 30 50 740
4737 30 50 730
4738 30 50 720
4739 30 50 710
4740 30 50 700
4741 30 50 690
4742 30 50 680
4743 30 50 670
4744 30 50 660
4745 30 50 650
4746 30 50 640
4747 30 50 630
4748 30 50 620
4749 30 50 610
4750 30 50 600
4751 30 50 590
4752 30 50 580
4753 30 50 570
4754 30 50 560
4755 30 50 550
4756 30 50 540
4757 30 50 530
4758 30 50 520
4759 30 50 510
4760 30 50 500
4761 30 50 490
4762 30 50 480
4763 30 50 470
4764 30 50 460
4765 30 50 450
4766 30 50 440
4767 30 50 430
4768 30 50 420
4769 30 50 410
4770 30 50 400
4771 30 50 390
4772 30 50 380
4773 30 50 370
4774 30 50 360
4775 30 50 350
4776 30 50 340
4777 30 50 330
4778 30 50 320
4779 30 50 310
4780 30 50 300
4781 30 50 290
4782 30 50 280
4783 30 50 270
4784 30 50 260
4785 30 50 250
4786 30 50 240
4787 30 50 230
4788 30 50 220
4789 30 50 210
4790 30 50 200
4791 30 50 190
4792 30 50 180
4793 30 50 170
4794 30 50 160
4795 30 50 150
4796 30 50 140
4797 30 50 130
4798 30 50 120
4799 30 50 110
4800 40 50 2500
4801 40 50 2490
4802 40 50 2480
4803 40 50 2470
4804 40 50 2460
4805 40 50 2450
4806 40 50 2440
4807 40 50 2430
4808 40 50 2420
4809 40 50 2410
4810 40 50 2400
4811 40 50 2390
4812 40 50 2380
4813 40 50 2370
4814 40 50 2360
4815 40 50 2350
4816 40 50 2340
4817 40 50 2330
4818 40 50 2320
4819 40 50 2310
4820 40 50 2300
4821 40 50 2290
4822 40 50 2280
4823 40 50 2270
4824 40 50 2260
4825 40 50 2250
4826 40 50 2240
4827 40 50 2230
4828 40 50 2220
4829 40 50 2210
4830 40 50 2200
4831 40 50 2190
4832 40 50 2180
4833 40 50 2170
4834 40 50 2160
4835 40 50 2150
4836 40 50 2140
4837 40 50 2130
4838 40 50 2120
4839 40 50 2110
4840 40 50 2100
4841 40 50 2090
4842 40 50 2080
4843 40 50 2070
4844 40 50 2060
4845 40 50 2050
4846 40 50 2040
4847 40 50 2030
4848 40 50 2020
4849 40 50 2010
4850 40 50 2000
4851 40 50 1990
4852 40 50 1980
4853 40 50 1970
4854 40 50 1960
4855 40 50 1950
4856 40 50 1940
4857 40 50 1930
4858 40 50 1920
4859 40 50 1910
4860 40 50 1900
4861 40 50 1890
4862 40 50 1880
4863 40 50 1870
4864 40 50 1860
4865 40 50 1850
4866 40 50 1840
4867 40 50 1830
4868 40 50 1820
4869 40 50 1810
4870 40 50 1800
4871 40 50 1790
4872 40 50 1780
4873 40 50 1770
4874 40 50 1760
4875 40 50 1750
4876 40 50 1740
4877 40 50 1730
4878 40 50 1720
4879 40 50 1710
4880 40 50 1700
4881 40 50 1690
4882 40 50 1680
4883 40 50 1670
4884 40 50 1660
4885 40 50 1650
4886 40 50 1640
4887 40 50 1630
4888 40 50 1620
4889 40 50 1610
4890 40 50 1600
4891 40 50 1590
4892 40 50 1580
4893 40 50 1570
4894 40 50 1560
4895 40 50 1550
4896 40 50 1540
4897 40 50 1530
4898 40 50 1520
4899 40 50 1510
4900 40 50 1500
4901 40 50 1490
4902 40 50 1480
4903 40 50 1470
4904 40 50 1460
4905 40 50 1450
4906 40 50 1440
4907 40 50 1430
4908 40 50 1420
4909 40 50 1410
4910 40 50 1400
4911 40 50 1390
4912 40 50 1380
4913 40 50 1370
4914 40 50 1360
4915 40 50 1350
4916 40 50 1340
4917 40 50 1330
4918 40 50 1320
4919 40 50 1310
4920 40 50 1300
4921 40 50 1290
4922 40 50 1280
4923 40 50 1270
4924 40 50 1260
4925 40 50 1250
4926 40 50 1240
4927 40 50 1230
4928 40 50 1220
4929 40 50 1210
4930 40 50 1200
4931 40 50 1190
4932 40 50 1180
4933 40 50 1170
4934 40 50 1160
4935 40 50 1150
4936 40 50 1140
4937 40 50 1130
4938 40 50 1120
4939 40 50 1110
4940 40 50 1100
4941 40 50 1090
4942 40 50 1080
4943 40 50 1070
4944 40 50 1060
4945 40 50 1050
4946 40 50 1040
4947 40 50 1030
4948 40 50 1020
4949 40 50 1010
4950 40 50 1000
4951 40 50 990
4952 40 50 980
4953 40 50 970
4954 40 50 960
4955 40 50 950
4956 40 50 940
4957 40 50 930
4958 40 50 920
4959 40 50 910
4960 40 50 900
4961 40 50 890
4962 40 50 880
4963 40 50 870
4964 40 50 860
4965 40 50 850
4966 40 50 840
4967 40 50 830
4968 40 50 820
4969 40 50 810
4970 40 50 800
4971 40 50 790
4972 40 50 780
4973 40 50 770
4974 40 50 760
4975 40 50 750
4976 40 50 740
4977 40 50 730
4978 40 50 720
4979 40 50 710
4980 40 50 700
4981 40 50 690
4982 40 50 680
4983 40 50 670
4984 40 50 660
4985 40 50 650
4986 40 50 640
4987 40 50 630
4988 40 50 620
4989 40 50 610
4990 40 50 600
4991 40 50 590
4992 40 50 580
4993 40 50 570
4994 40 50 560
4995 40 50 550
4996 40 50 540
4997 40 50 530
4998 40 50 520
4999 40 50 510
5000 40 50 500
5001 40 50 490
5002 40 50 480
5003 40 50 470
5004 40 50 460
5005 40 50 450
5006 40 50 440
5007 40 50 430
5008 40 50 420
5009 40 50 410
5010 40 50 400
5011 40 50 390
5012 40 50 380
5013 40 50 370
5014 40 50 360
5015 40 50 350
5016 40 50 340
5017 40 50 330
5018 40 50 320
5019 40 50 310
5020 40 50 300
5021 40 50 290
5022 40 50 280
5023 40 50 270
5024 40 50 260
5025 40 50 250
5026 40 50 240
5027 40 50 230
5028 40 50 220
5029 40 50 210
5030 40 50 200
5031 40 50 190
5032 40 50 180
5033 40 50 170
5034 40 50 160
5035 40 50 150
5036 40 50 140
5037 40 50 130
5038 40 50 120
5039 40 50 110
5040 50 50 2500
5041 50 50 2490
5042 50 50 2480
5043 50 50 2470
5044 50 50 2460
5045 50 50 2450
5046 50 50 2440
5047 50 50 2430
5048 50 50 2420
5049 50 50 2410
5050 50 50 2400
5051 50 50 2390
5052 50 50 2380
5053 50 50 2370
5054 50 50 2360
5055 50 50 2350
5056 50 50 2340
5057 50 50 2330
5058 50 50 2320
5059 50 50 2310
5060 50 50 2300
5061 50 50 2290
5062 50 50 2280
5063 50 50 2270
5064 50 50 2260
5065 50 50 2250
5066 50 50 2240
5067 50 50 2230
5068 50 50 2220
5069 50 50 2210
5070 50 50 2200
5071 50 50 2190
5072 50 50 2180
5073 50 50 2170
5074 50 50 2160
5075 50 50 2150
5076 50 50 2140
5077 50 50 2130
5078 50 50 2120
5079 50 50 2110
5080 50 50 2100
5081 50 50 2090
5082 50 50 2080
5083 50 50 2070
5084 50 50 2060
5085 50 50 2050
5086 50 50 2040
5087 50 50 2030
5088 50 50 2020
5089 50 50 2010
5090 50 50 2000
5091 50 50 1990
5092 50 50 1980
5093 50 50 1970
5094 50 50 1960
5095 50 50 1950
5096 50 50 1940
5097 50 50 1930
5098 50 50 1920
5099 50 50 1910
5100 50 50 1900
5101 50 50 1890
5102 50 50 1880
5103 50 50 1870
5104 50 50 1860
5105 50 50 1850
5106 50 50 1840
5107 50 50 1830
5108 50 50 1820
5109 50 50 1810
5110 50 50 1800
5111 50 50 1790
5112 50 50 1780
5113 50 50 1770
5114 50 50 1760
5115 50 50 1750
5116 50 50 1740
5117 50 50 1730
5118 50 50 1720
5119 50 50 1710
5120 50 50 1700
5121 50 50 1690
5122 50 50 1680
5123 50 50 1670
5124 50 50 1660
5125 50 50 1650
5126 50 50 1640
5127 50 50 1630
5128 50 50 1620
5129 50 50 1610
5130 50 50 1600
5131 50 50 1590
5132 50 50 1580
5133 50 50 1570
5134 50 50 1560
5135 50 50 1550
5136 50 50 1540
5137 50 50 1530
5138 50 50 1520
5139 50 50 1510
5140 50 50 1500
5141 50 50 1490
5142 50 50 1480
5143 50 50 1470
5144 50 50 1460
5145 50 50 1450
5146 50 50 1440
5147 50 50 1430
5148 50 50 1420
5149 50 50 1410
5150 50 50 1400
5151 50 50 1390
5152 50 50 1380
5153 50 50 1370
5154 50 50 1360
5155 50 50 1350
5156 50 50 1340
5157 50 50 1330
5158 50 50 1320
5159 50 50 1310
5160 50 50 1300
5161 50 50 1290
5162 50 50 1280
5163 50 50 1270
5164 50 50 1260
5165 50 50 1250
5166 50 50 1240
5167 50 50 1230
5168 50 50 1220
5169 50 50 1210
5170 50 50 1200
5171 50 50 1190
5172 50 50 1180
5173 50 50 1170
5174 50 50 1160
5175 50 50 1150
5176 50 50 1140
5177 50 50 1130
5178 50 50 1120
5179 50 50 1110
5180 50 50 1100
5181 50 50 1090
5182 50 50 1080
5183 50 50 1070
5184 50 50 1060
5185 50 50 1050
5186 50 50 1040
5187 50 50 1030
5188 50 50 1020
5189 50 50 1010
5190 50 50 1000
5191 50 50 990
5192 50 50 980
5193 50 50 970
5194 50 50 960
5195 50 50 950
5196 50 50 940
5197 50 50 930
5198 50 50 920
5199 50 50 910
5200 50 50 900
5201 50 50 890
5202 50 50 880
5203 50 50 870
5204 50 50 860
5205 50 50 850
5206 50 50 840
5207 50 50 830
5208 50 50 820
5209 50 50 810
5210 50 50 800
5211 50 50 790
5212 50 50 780
5213 50 50 770
5214 50 50 760
5215 50 50 750
5216 50 50 740
5217 50 50 730
5218 50 50 720
5219 50 50 710
5220 50 50 700
5221 50 50 690
5222 50 50 680
5223 50 50 670
5224 50 50 660
5225 50 50 650
5226 50 50 640
5227 50 50 630
5228 50 50 620
5229 50 50 610
5230 50 50 600
5231 50 50 590
5232 50 50 580
5233 50 50 570
5234 50 50 560
5235 50 50 550
5236 50 50 540
5237 50 50 530
5238 50 50 520
5239 50 50 510
5240 50 50 500
5241 50 50 490
5242 50 50 480
5243 50 50 470
5244 50 50 460
5245 50 50 450
5246 50 50 440
5247 50 50 430
5248 50 50 420
5249 50 50 410
5250 50 50 400
5251 50 50 390
5252 50 50 380
5253 50 50 370
5254 50 50 360
5255 50 50 350
5256 50 50 340
5257 50 50 330
5258 50 50 320
5259 50 50 310
5260 50 50 300
5261 50 50 290
5262 50 50 280
5263 50 50 270
5264 50 50 260
5265 50 50 250
5266 50 50 240
5267 50 50 230
5268 50 50 220
5269 50 50 210
5270 50 50 200
5271 50 50 190
5272 50 50 180
5273 50 50 170
5274 50 50 160
5275 50 50 150
5276 50 50 140
5277 50 50 130
5278 50 50 120
5279 50 50 110
5280 60 50 2500
5281 60 50 2490
5282 60 50 2480
5283 60 50 2470
5284 60 50 2460
5285 60 50 2450
5286 60 50 2440
5287 60 50 2430
5288 60 50 2420
5289 60 50 2410
5290 60 50 2400
5291 60 50 2390
5292 60 50 2380
5293 60 50 2370
5294 60 50 2360
5295 60 50 2350
5296 60 50 2340
5297 60 50 2330
5298 60 50 2320
5299 60 50 2310
5300 60 50 2300
5301 60 50 2290
5302 60 50 2280
5303 60 50 2270
5304 60 50 2260
5305 60 50 2250
5306 60 50 2240
5307 60 50 2230
5308 60 50 2220
5309 60 50 2210
5310 60 50 2200
5311 60 50 2190
5312 60 50 2180
5313 60 50 2170
5314 60 50 2160
5315 60 50 2150
5316 60 50 2140
5317 60 50 2130
5318 60 50 2120
5319 60 50 2110
5320 60 50 2100
5321 60 50 2090
5322 60 50 2080
5323 60 50 2070
5324 60 50 2060
5325 60 50 2050
5326 60 50 2040
5327 60 50 2030
5328 60 50 2020
5329 60 50 2010
5330 60 50 2000
5331 60 50 1990
5332 60 50 1980
5333 60 50 1970
5334 60 50 1960
5335 60 50 1950
5336 60 50 1940
5337 60 50 1930
5338 60 50 1920
5339 60 50 1910
5340 60 50 1900
5341 60 50 1890
5342 60 50 1880
5343 60 50 1870
5344 60 50 1860
5345 60 50 1850
5346 60 50 1840
5347 60 50 1830
5348 60 50 1820
5349 60 50 1810
5350 60 50 1800
5351 60 50 1790
5352 60 50 1780
5353 60 50 1770
5354 60 50 1760
5355 60 50 1750
5356 60 50 1740
5357 60 50 1730
5358 60 50 1720
5359 60 50 1710
5360 60 50 1700
5361 60 50 1690
5362 60 50 1680
5363 60 50 1670
5364 60 50 1660
5365 60 50 1650
5366 60 50 1640
5367 60 50 1630
5368 60 50 1620
5369 60 50 1610
5370 60 50 1600
5371 60 50 1590
5372 60 50 1580
5373 60 50 1570
5374 60 50 1560
5375 60 50 1550
5376 60 50 1540
5377 60 50 1530
5378 60 50 1520
5379 60 50 1510
5380 60 50 1500
5381 60 50 1490
5382 60 50 1480
5383 60 50 1470
5384 60 50 1460
5385 60 50 1450
5386 60 50 1440
5387 60 50 1430
5388 60 50 1420
5389 60 50 1410
5390 60 50 1400
5391 60 50 1390
5392 60 50 1380
5393 60 50 1370
5394 60 50 1360
5395 60 50 1350
5396 60 50 1340
5397 60 50 1330
5398 60 50 1320
5399 60 50 1310
5400 60 50 1300
5401 60 50 1290
5402 60 50 1280
5403 60 50 1270
5404 60 50 1260
5405 60 50 1250
5406 60 50 1240
5407 60 50 1230
5408 60 50 1220
5409 60 50 1210
5410 60 50 1200
5411 60 50 1190
5412 60 50 1180
5413 60 50 1170
5414 60 50 1160
5415 60 50 1150
5416 60 50 1140
5417 60 50 1130
5418 60 50 1120
5419 60 50 1110
5420 60 50 1100
5421 60 50 1090
5422 60 50 1080
5423 60 50 1070
5424 60 50 1060
5425 60 50 1050
5426 60 50 1040
5427 60 50 1030
5428 60 50 1020
5429 60 50 1010
5430 60 50 1000
5431 60 50 990
5432 60 50 980
5433 60 50 970
5434 60 50 960
5435 60 50 950
5436 60 50 940
5437 60 50 930
5438 60 50 920
5439 60 50 910
5440 60 50 900
5441 60 50 890
5442 60 50 880
5443 60 50 870
5444 60 50 860
5445 60 50 850
5446 60 50 840
5447 60 50 830
5448 60 50 820
5449 60 50 810
5450 60 50 800
5451 60 50 790
5452 60 50 780
5453 60 50 770
5454 60 50 760
5455 60 50 750
5456 60 50 740
5457 60 50 730
5458 60 50 720
5459 60 50 710
5460 60 50 700
5461 60 50 690
5462 60 50 680
5463 60 50 670
5464 60 50 660
5465 60 50 650
5466 60 50 640
5467 60 50 630
5468 60 50 620
5469 60 50 610
5470 60 50 600
5471 60 50 590
5472 60 50 580
5473 60 50 570
5474 60 50 560
5475 60 50 550
5476 60 50 540
5477 60 50 530
5478 60 50 520
5479 60 50 510
5480 60 50 500
5481 60 50 490
5482 60 50 480
5483 60 50 470
5484 60 50 460
5485 60 50 450
5486 60 50 440
5487 60 50 430
5488 60 50 420
5489 60 50 410
5490 60 50 400
5491 60 50 390
5492 60 50 380
5493 60 50 370
5494 60 50 360
5495 60 50 350
5496 60 50 340
5497 60 50 330
5498 60 50 320
5499 60 50 310
5500 60 50 300
5501 60 50 290
5502 60 50 280
5503 60 50 270
5504 60 50 260
